player,gameno,eff
John_Smith_89,22,5
John_Smith_89,23,5
John_Smith_89,24,10
John_Smith_89,25,15
John_Smith_89,26,13
John_Smith_89,27,2
John_Smith_89,28,0
John_Smith_89,29,7
John_Smith_89,30,4
John_Smith_89,31,9
John_Smith_89,32,9
John_Smith_89,33,5
John_Smith_89,34,8
John_Smith_89,35,5
John_Smith_89,36,11
Johnny_Dawkins_83,1,8
Johnny_Dawkins_83,2,13
Johnny_Dawkins_83,3,25
Johnny_Dawkins_83,4,23
Johnny_Dawkins_83,5,25
Johnny_Dawkins_83,6,22
Johnny_Dawkins_83,7,6
Johnny_Dawkins_83,8,17
Johnny_Dawkins_83,9,11
Johnny_Dawkins_83,10,8
Johnny_Dawkins_83,11,23
Johnny_Dawkins_83,12,7
Johnny_Dawkins_83,13,30
Johnny_Dawkins_83,14,12
Johnny_Dawkins_83,15,4
Johnny_Dawkins_83,16,15
Johnny_Dawkins_83,17,24
Johnny_Dawkins_83,18,19
Johnny_Dawkins_83,19,7
Johnny_Dawkins_83,20,9
Johnny_Dawkins_83,21,29
Johnny_Dawkins_83,22,24
Johnny_Dawkins_83,23,22
Johnny_Dawkins_83,24,5
Johnny_Dawkins_83,25,23
Johnny_Dawkins_83,26,16
Johnny_Dawkins_83,27,12
Johnny_Dawkins_83,28,9
Johnny_Dawkins_84,1,26
Johnny_Dawkins_84,2,27
Johnny_Dawkins_84,3,35
Johnny_Dawkins_84,4,21
Johnny_Dawkins_84,5,29
Johnny_Dawkins_84,6,24
Johnny_Dawkins_84,7,13
Johnny_Dawkins_84,8,28
Johnny_Dawkins_84,9,10
Johnny_Dawkins_84,10,4
Johnny_Dawkins_84,11,22
Johnny_Dawkins_84,12,17
Johnny_Dawkins_84,13,16
Johnny_Dawkins_84,14,9
Johnny_Dawkins_84,15,23
Johnny_Dawkins_84,16,-1
Johnny_Dawkins_84,17,3
Johnny_Dawkins_84,18,11
Johnny_Dawkins_84,19,8
Johnny_Dawkins_84,20,4
Johnny_Dawkins_84,21,15
Johnny_Dawkins_84,22,4
Johnny_Dawkins_84,23,35
Johnny_Dawkins_84,24,16
Johnny_Dawkins_84,25,13
Johnny_Dawkins_84,26,27
Johnny_Dawkins_84,27,15
Johnny_Dawkins_84,28,15
Johnny_Dawkins_84,29,12
Johnny_Dawkins_84,30,15
Johnny_Dawkins_84,31,12
Johnny_Dawkins_84,32,21
Johnny_Dawkins_84,33,13
Johnny_Dawkins_84,34,13
Johnny_Dawkins_85,1,13
Johnny_Dawkins_85,2,13
Johnny_Dawkins_85,3,9
Johnny_Dawkins_85,4,19
Johnny_Dawkins_85,5,27
Johnny_Dawkins_85,6,21
Johnny_Dawkins_85,7,26
Johnny_Dawkins_85,8,16
Johnny_Dawkins_85,9,18
Johnny_Dawkins_85,10,10
Johnny_Dawkins_85,11,21
Johnny_Dawkins_85,12,22
Johnny_Dawkins_85,13,24
Johnny_Dawkins_85,14,8
Johnny_Dawkins_85,15,38
Johnny_Dawkins_85,16,9
Johnny_Dawkins_85,17,20
Johnny_Dawkins_85,18,25
Johnny_Dawkins_85,19,28
Johnny_Dawkins_85,20,15
Johnny_Dawkins_85,21,22
Johnny_Dawkins_85,22,19
Johnny_Dawkins_85,23,16
Johnny_Dawkins_85,24,20
Johnny_Dawkins_85,25,2
Johnny_Dawkins_85,26,23
Johnny_Dawkins_85,27,27
Johnny_Dawkins_85,28,28
Johnny_Dawkins_85,29,14
Johnny_Dawkins_85,30,17
Johnny_Dawkins_85,31,19
Johnny_Dawkins_86,1,7
Johnny_Dawkins_86,2,6
Johnny_Dawkins_86,3,31
Johnny_Dawkins_86,4,17
Johnny_Dawkins_86,5,16
Johnny_Dawkins_86,6,20
Johnny_Dawkins_86,7,20
Johnny_Dawkins_86,8,17
Johnny_Dawkins_86,9,2
Johnny_Dawkins_86,10,20
Johnny_Dawkins_86,11,19
Johnny_Dawkins_86,12,22
Johnny_Dawkins_86,13,20
Johnny_Dawkins_86,14,8
Johnny_Dawkins_86,15,18
Johnny_Dawkins_86,16,16
Johnny_Dawkins_86,17,17
Johnny_Dawkins_86,18,14
Johnny_Dawkins_86,19,24
Johnny_Dawkins_86,20,12
Johnny_Dawkins_86,21,34
Johnny_Dawkins_86,22,12
Johnny_Dawkins_86,23,22
Johnny_Dawkins_86,24,17
Johnny_Dawkins_86,25,21
Johnny_Dawkins_86,26,15
Johnny_Dawkins_86,27,15
Johnny_Dawkins_86,28,13
Johnny_Dawkins_86,29,16
Johnny_Dawkins_86,30,30
Johnny_Dawkins_86,31,19
Johnny_Dawkins_86,32,17
Johnny_Dawkins_86,33,23
Johnny_Dawkins_86,34,12
Johnny_Dawkins_86,35,23
Johnny_Dawkins_86,36,26
Johnny_Dawkins_86,37,24
Johnny_Dawkins_86,38,24
Johnny_Dawkins_86,39,18
Johnny_Dawkins_86,40,18
Jonathan_Redick_3,1,10
Jonathan_Redick_3,2,15
Jonathan_Redick_3,3,18
Jonathan_Redick_3,4,14
Jonathan_Redick_3,5,6
Jonathan_Redick_3,6,8
Jonathan_Redick_3,7,29
Jonathan_Redick_3,8,15
Jonathan_Redick_3,9,19
Jonathan_Redick_3,10,14
Jonathan_Redick_3,11,9
Jonathan_Redick_3,12,31
Jonathan_Redick_3,13,9
Jonathan_Redick_3,14,17
Jonathan_Redick_3,15,8
Jonathan_Redick_3,16,3
Jonathan_Redick_3,17,9
Jonathan_Redick_3,18,12
Jonathan_Redick_3,19,8
Jonathan_Redick_3,20,-1
Jonathan_Redick_3,21,13
Jonathan_Redick_3,22,10
Jonathan_Redick_3,23,5
Jonathan_Redick_3,24,23
Jonathan_Redick_3,25,6
Jonathan_Redick_3,26,5
Jonathan_Redick_3,27,4
Jonathan_Redick_3,28,13
Jonathan_Redick_3,29,11
Jonathan_Redick_3,30,28
Jonathan_Redick_3,31,13
Jonathan_Redick_3,32,26
Jonathan_Redick_3,33,-2
Jonathan_Redick_4,1,12
Jonathan_Redick_4,2,10
Jonathan_Redick_4,3,4
Jonathan_Redick_4,4,4
Jonathan_Redick_4,5,9
Jonathan_Redick_4,6,9
Jonathan_Redick_4,7,7
Jonathan_Redick_4,8,15
Jonathan_Redick_4,9,19
Jonathan_Redick_4,10,21
Jonathan_Redick_4,11,10
Jonathan_Redick_4,12,11
Jonathan_Redick_4,13,9
Jonathan_Redick_4,14,23
Jonathan_Redick_4,15,19
Jonathan_Redick_4,16,29
Jonathan_Redick_4,17,21
Jonathan_Redick_4,18,17
Jonathan_Redick_4,19,10
Jonathan_Redick_4,20,11
Jonathan_Redick_4,21,22
Jonathan_Redick_4,22,25
Jonathan_Redick_4,23,21
Jonathan_Redick_4,24,-3
Jonathan_Redick_4,25,19
Jonathan_Redick_4,26,16
Jonathan_Redick_4,27,3
Jonathan_Redick_4,28,14
Jonathan_Redick_4,29,15
Jonathan_Redick_4,30,2
Jonathan_Redick_4,31,3
Jonathan_Redick_4,32,3
Jonathan_Redick_4,33,11
Jonathan_Redick_4,34,24
Jonathan_Redick_4,35,13
Jonathan_Redick_4,36,11
Jonathan_Redick_4,37,11
Jonathan_Redick_5,1,15
Jonathan_Redick_5,2,13
Jonathan_Redick_5,3,20
Jonathan_Redick_5,4,25
Jonathan_Redick_5,5,24
Jonathan_Redick_5,6,7
Jonathan_Redick_5,7,17
Jonathan_Redick_5,8,19
Jonathan_Redick_5,9,15
Jonathan_Redick_5,10,15
Jonathan_Redick_5,11,25
Jonathan_Redick_5,12,10
Jonathan_Redick_5,13,23
Jonathan_Redick_5,14,15
Jonathan_Redick_5,15,27
Jonathan_Redick_5,16,9
Jonathan_Redick_5,17,16
Jonathan_Redick_5,18,28
Jonathan_Redick_5,19,20
Jonathan_Redick_5,20,14
Jonathan_Redick_5,21,7
Jonathan_Redick_5,22,21
Jonathan_Redick_5,23,37
Jonathan_Redick_5,24,19
Jonathan_Redick_5,25,4
Jonathan_Redick_5,26,26
Jonathan_Redick_5,27,15
Jonathan_Redick_5,28,8
Jonathan_Redick_5,29,35
Jonathan_Redick_5,30,22
Jonathan_Redick_5,31,1
Jonathan_Redick_5,32,6
Jonathan_Redick_5,33,6
Jonathan_Redick_6,1,12
Jonathan_Redick_6,2,15
Jonathan_Redick_6,3,21
Jonathan_Redick_6,4,22
Jonathan_Redick_6,5,12
Jonathan_Redick_6,6,28
Jonathan_Redick_6,7,4
Jonathan_Redick_6,8,21
Jonathan_Redick_6,9,36
Jonathan_Redick_6,10,25
Jonathan_Redick_6,11,10
Jonathan_Redick_6,12,31
Jonathan_Redick_6,13,11
Jonathan_Redick_6,14,26
Jonathan_Redick_6,15,17
Jonathan_Redick_6,16,28
Jonathan_Redick_6,17,28
Jonathan_Redick_6,18,29
Jonathan_Redick_6,19,16
Jonathan_Redick_6,20,40
Jonathan_Redick_6,21,24
Jonathan_Redick_6,22,28
Jonathan_Redick_6,23,28
Jonathan_Redick_6,24,27
Jonathan_Redick_6,25,31
Jonathan_Redick_6,26,27
Jonathan_Redick_6,27,13
Jonathan_Redick_6,28,6
Jonathan_Redick_6,29,14
Jonathan_Redick_6,30,9
Jonathan_Redick_6,31,20
Jonathan_Redick_6,32,9
Jonathan_Redick_6,33,18
Jonathan_Redick_6,34,22
Jonathan_Redick_6,35,12
Jonathan_Redick_6,36,-2
Jonathan_Scheyer_10,1,20
Jonathan_Scheyer_10,2,13
Jonathan_Scheyer_10,3,26
Jonathan_Scheyer_10,4,21
Jonathan_Scheyer_10,5,18
Jonathan_Scheyer_10,6,17
Jonathan_Scheyer_10,7,12
Jonathan_Scheyer_10,8,16
Jonathan_Scheyer_10,9,50
Jonathan_Scheyer_10,10,25
Jonathan_Scheyer_10,11,23
Jonathan_Scheyer_10,12,26
Jonathan_Scheyer_10,13,22
Jonathan_Scheyer_10,14,29
Jonathan_Scheyer_10,15,20
Jonathan_Scheyer_10,16,8
Jonathan_Scheyer_10,17,7
Jonathan_Scheyer_10,18,14
Jonathan_Scheyer_10,19,7
Jonathan_Scheyer_10,20,22
Jonathan_Scheyer_10,21,20
Jonathan_Scheyer_10,22,24
Jonathan_Scheyer_10,23,25
Jonathan_Scheyer_10,24,19
Jonathan_Scheyer_10,25,18
Jonathan_Scheyer_10,26,12
Jonathan_Scheyer_10,27,8
Jonathan_Scheyer_10,28,11
Jonathan_Scheyer_10,29,24
Jonathan_Scheyer_10,30,10
Jonathan_Scheyer_10,31,22
Jonathan_Scheyer_10,32,10
Jonathan_Scheyer_10,33,19
Jonathan_Scheyer_10,34,10
Jonathan_Scheyer_10,35,13
Jonathan_Scheyer_10,36,3
Jonathan_Scheyer_10,37,16
Jonathan_Scheyer_10,38,22
Jonathan_Scheyer_10,39,26
Jonathan_Scheyer_10,40,19
Jonathan_Scheyer_7,1,15
Jonathan_Scheyer_7,2,18
Jonathan_Scheyer_7,3,6
Jonathan_Scheyer_7,4,11
Jonathan_Scheyer_7,5,-1
Jonathan_Scheyer_7,6,9
Jonathan_Scheyer_7,7,5
Jonathan_Scheyer_7,8,6
Jonathan_Scheyer_7,9,10
Jonathan_Scheyer_7,10,17
Jonathan_Scheyer_7,11,17
Jonathan_Scheyer_7,12,11
Jonathan_Scheyer_7,13,8
Jonathan_Scheyer_7,14,6
Jonathan_Scheyer_7,15,10
Jonathan_Scheyer_7,16,8
Jonathan_Scheyer_7,17,26
Jonathan_Scheyer_7,18,5
Jonathan_Scheyer_7,19,23
Jonathan_Scheyer_7,20,14
Jonathan_Scheyer_7,21,15
Jonathan_Scheyer_7,22,2
Jonathan_Scheyer_7,23,10
Jonathan_Scheyer_7,24,15
Jonathan_Scheyer_7,25,8
Jonathan_Scheyer_7,26,11
Jonathan_Scheyer_7,27,10
Jonathan_Scheyer_7,28,23
Jonathan_Scheyer_7,29,12
Jonathan_Scheyer_7,30,10
Jonathan_Scheyer_7,31,11
Jonathan_Scheyer_7,32,11
Jonathan_Scheyer_7,33,8
Jonathan_Scheyer_8,1,22
Jonathan_Scheyer_8,2,23
Jonathan_Scheyer_8,3,12
Jonathan_Scheyer_8,4,10
Jonathan_Scheyer_8,5,3
Jonathan_Scheyer_8,6,11
Jonathan_Scheyer_8,7,15
Jonathan_Scheyer_8,8,17
Jonathan_Scheyer_8,9,14
Jonathan_Scheyer_8,10,23
Jonathan_Scheyer_8,11,5
Jonathan_Scheyer_8,12,9
Jonathan_Scheyer_8,13,9
Jonathan_Scheyer_8,14,14
Jonathan_Scheyer_8,15,20
Jonathan_Scheyer_8,16,15
Jonathan_Scheyer_8,17,8
Jonathan_Scheyer_8,18,1
Jonathan_Scheyer_8,19,12
Jonathan_Scheyer_8,20,14
Jonathan_Scheyer_8,21,20
Jonathan_Scheyer_8,22,14
Jonathan_Scheyer_8,23,20
Jonathan_Scheyer_8,24,-3
Jonathan_Scheyer_8,25,28
Jonathan_Scheyer_8,26,17
Jonathan_Scheyer_8,27,11
Jonathan_Scheyer_8,28,20
Jonathan_Scheyer_8,29,13
Jonathan_Scheyer_8,30,16
Jonathan_Scheyer_8,31,17
Jonathan_Scheyer_8,32,12
Jonathan_Scheyer_8,33,15
Jonathan_Scheyer_8,34,16
Jonathan_Scheyer_9,1,16
Jonathan_Scheyer_9,2,12
Jonathan_Scheyer_9,3,20
Jonathan_Scheyer_9,4,15
Jonathan_Scheyer_9,5,11
Jonathan_Scheyer_9,6,12
Jonathan_Scheyer_9,7,8
Jonathan_Scheyer_9,8,18
Jonathan_Scheyer_9,9,16
Jonathan_Scheyer_9,10,15
Jonathan_Scheyer_9,11,26
Jonathan_Scheyer_9,12,14
Jonathan_Scheyer_9,13,11
Jonathan_Scheyer_9,14,25
Jonathan_Scheyer_9,15,2
Jonathan_Scheyer_9,16,13
Jonathan_Scheyer_9,17,17
Jonathan_Scheyer_9,18,2
Jonathan_Scheyer_9,19,11
Jonathan_Scheyer_9,20,10
Jonathan_Scheyer_9,21,15
Jonathan_Scheyer_9,22,1
Jonathan_Scheyer_9,23,17
Jonathan_Scheyer_9,24,15
Jonathan_Scheyer_9,25,4
Jonathan_Scheyer_9,26,15
Jonathan_Scheyer_9,27,28
Jonathan_Scheyer_9,28,11
Jonathan_Scheyer_9,29,14
Jonathan_Scheyer_9,30,15
Jonathan_Scheyer_9,31,35
Jonathan_Scheyer_9,32,15
Jonathan_Scheyer_9,33,18
Jonathan_Scheyer_9,34,28
Jonathan_Scheyer_9,35,16
Jonathan_Scheyer_9,36,13
Jonathan_Scheyer_9,37,2
Jordan_Davidson_10,1,0
Jordan_Davidson_10,2,0
Jordan_Davidson_10,3,3
Jordan_Davidson_10,5,0
Jordan_Davidson_10,8,0
Jordan_Davidson_10,9,1
Jordan_Davidson_10,10,0
Jordan_Davidson_10,11,2
Jordan_Davidson_10,13,1
Jordan_Davidson_10,15,0
Jordan_Davidson_10,16,0
Jordan_Davidson_10,21,0
Jordan_Davidson_10,24,-1
Jordan_Davidson_10,27,0
Jordan_Davidson_10,28,0
Jordan_Davidson_10,30,-1
Jordan_Davidson_10,31,0
Jordan_Davidson_10,34,-1
Jordan_Davidson_10,35,0
Jordan_Davidson_10,36,0
Jordan_Davidson_10,38,3
Jordan_Goldwire_18,1,0
Jordan_Goldwire_18,2,-1
Jordan_Goldwire_18,3,5
Jordan_Goldwire_18,4,-2
Jordan_Goldwire_18,5,0
Jordan_Goldwire_18,6,1
Jordan_Goldwire_18,7,1
Jordan_Goldwire_18,10,3
Jordan_Goldwire_18,11,9
Jordan_Goldwire_18,12,0
Jordan_Goldwire_18,13,15
Jordan_Goldwire_18,14,0
Jordan_Goldwire_18,15,0
Jordan_Goldwire_18,16,6
Jordan_Goldwire_18,17,2
Jordan_Goldwire_18,18,3
Jordan_Goldwire_18,19,0
Jordan_Goldwire_18,20,0
Jordan_Goldwire_18,22,0
Joseph_Davidson_5,1,2
Joseph_Davidson_5,3,1
Joseph_Davidson_5,4,2
Joseph_Davidson_5,5,-1
Joseph_Davidson_5,7,0
Joseph_Davidson_5,8,0
Joseph_Davidson_5,9,0
Joseph_Davidson_5,10,0
Joseph_Davidson_5,13,1
Joseph_Davidson_5,15,2
Joseph_Davidson_5,17,0
Joseph_Davidson_5,19,0
Joseph_Davidson_5,21,0
Joseph_Davidson_5,22,0
Joseph_Davidson_5,23,0
Joseph_Davidson_5,24,0
Joseph_Davidson_5,25,0
Joseph_Davidson_5,26,0
Joseph_Kennedy_66,1,1
Joseph_Kennedy_66,2,8
Joseph_Kennedy_66,3,8
Joseph_Kennedy_66,4,10
Joseph_Kennedy_66,5,2
Joseph_Kennedy_66,6,3
Joseph_Kennedy_66,7,0
Joseph_Kennedy_66,8,0
Joseph_Kennedy_66,9,0
Joseph_Kennedy_66,15,1
Joseph_Kennedy_67,1,5
Joseph_Kennedy_67,2,0
Joseph_Kennedy_67,3,2
Joseph_Kennedy_67,4,8
Joseph_Kennedy_67,5,2
Joseph_Kennedy_67,6,14
Joseph_Kennedy_67,7,1
Joseph_Kennedy_67,8,-1
Joseph_Kennedy_67,11,0
Joseph_Kennedy_67,12,6
Joseph_Kennedy_67,13,7
Joseph_Kennedy_67,14,9
Joseph_Kennedy_67,15,0
Joseph_Kennedy_67,16,3
Joseph_Kennedy_67,17,6
Joseph_Kennedy_67,18,2
Joseph_Kennedy_67,19,-5
Joseph_Kennedy_67,20,0
Joseph_Kennedy_67,21,-2
Joseph_Kennedy_67,22,4
Joseph_Kennedy_67,23,7
Joseph_Kennedy_67,24,-5
Joseph_Kennedy_67,26,-2
Joseph_Kennedy_67,27,5
Joseph_Kennedy_68,1,4
Joseph_Kennedy_68,2,10
Joseph_Kennedy_68,3,14
Joseph_Kennedy_68,4,27
Joseph_Kennedy_68,5,15
Joseph_Kennedy_68,6,17
Joseph_Kennedy_68,7,16
Joseph_Kennedy_68,8,9
Joseph_Kennedy_68,9,12
Joseph_Kennedy_68,10,13
Joseph_Kennedy_68,11,6
Joseph_Kennedy_68,12,8
Joseph_Kennedy_68,13,19
Joseph_Kennedy_68,14,21
Joseph_Kennedy_68,15,7
Joseph_Kennedy_68,16,15
Joseph_Kennedy_68,17,21
Joseph_Kennedy_68,18,6
Joseph_Kennedy_68,19,10
Joseph_Kennedy_68,20,8
Joseph_Kennedy_68,21,7
Joseph_Kennedy_68,22,1
Joseph_Kennedy_68,23,8
Joseph_Kennedy_68,24,4
Joseph_Kennedy_68,25,1
Joseph_Kennedy_68,26,2
Joseph_Kennedy_68,27,19
Joseph_Kennedy_68,28,12
Joshua_Hairston_11,1,5
Joshua_Hairston_11,2,0
Joshua_Hairston_11,3,3
Joshua_Hairston_11,5,0
Joshua_Hairston_11,6,0
Joshua_Hairston_11,8,1
Joshua_Hairston_11,9,5
Joshua_Hairston_11,10,15
Joshua_Hairston_11,11,0
Joshua_Hairston_11,12,1
Joshua_Hairston_11,14,0
Joshua_Hairston_11,16,1
Joshua_Hairston_11,17,0
Joshua_Hairston_11,18,1
Joshua_Hairston_11,19,2
Joshua_Hairston_11,20,-1
Joshua_Hairston_11,21,0
Joshua_Hairston_11,22,0
Joshua_Hairston_11,23,1
Joshua_Hairston_11,26,0
Joshua_Hairston_11,27,-1
Joshua_Hairston_11,28,2
Joshua_Hairston_11,32,0
Joshua_Hairston_11,33,0
Joshua_Hairston_11,34,0
Joshua_Hairston_11,35,5
Joshua_Hairston_11,37,0
Joshua_Hairston_12,1,13
Joshua_Hairston_12,2,0
Joshua_Hairston_12,3,1
Joshua_Hairston_12,4,2
Joshua_Hairston_12,7,7
Joshua_Hairston_12,8,3
Joshua_Hairston_12,9,0
Joshua_Hairston_12,10,3
Joshua_Hairston_12,11,10
Joshua_Hairston_12,12,3
Joshua_Hairston_12,13,4
Joshua_Hairston_12,14,1
Joshua_Hairston_12,16,-1
Joshua_Hairston_12,17,3
Joshua_Hairston_12,19,1
Joshua_Hairston_12,20,0
Joshua_Hairston_12,21,6
Joshua_Hairston_12,22,1
Joshua_Hairston_12,23,0
Joshua_Hairston_12,24,0
Joshua_Hairston_12,25,5
Joshua_Hairston_12,26,-1
Joshua_Hairston_12,27,0
Joshua_Hairston_12,28,0
Joshua_Hairston_12,30,0
Joshua_Hairston_12,31,6
Joshua_Hairston_12,32,2
Joshua_Hairston_12,33,4
Joshua_Hairston_13,1,-2
Joshua_Hairston_13,2,8
Joshua_Hairston_13,3,4
Joshua_Hairston_13,4,0
Joshua_Hairston_13,5,3
Joshua_Hairston_13,6,2
Joshua_Hairston_13,7,6
Joshua_Hairston_13,8,7
Joshua_Hairston_13,9,1
Joshua_Hairston_13,10,1
Joshua_Hairston_13,11,2
Joshua_Hairston_13,12,1
Joshua_Hairston_13,13,1
Joshua_Hairston_13,14,2
Joshua_Hairston_13,15,0
Joshua_Hairston_13,16,9
Joshua_Hairston_13,17,2
Joshua_Hairston_13,18,4
Joshua_Hairston_13,19,4
Joshua_Hairston_13,20,4
Joshua_Hairston_13,21,2
Joshua_Hairston_13,23,2
Joshua_Hairston_13,24,3
Joshua_Hairston_13,25,12
Joshua_Hairston_13,26,11
Joshua_Hairston_13,27,4
Joshua_Hairston_13,28,-1
Joshua_Hairston_13,29,3
Joshua_Hairston_13,30,5
Joshua_Hairston_13,32,3
Joshua_Hairston_13,33,1
Joshua_Hairston_13,34,1
Joshua_Hairston_13,35,1
Joshua_Hairston_13,36,0
Joshua_Hairston_13,37,5
Joshua_Hairston_14,1,0
Joshua_Hairston_14,2,1
Joshua_Hairston_14,3,4
Joshua_Hairston_14,4,6
Joshua_Hairston_14,5,4
Joshua_Hairston_14,6,6
Joshua_Hairston_14,7,4
Joshua_Hairston_14,8,4
Joshua_Hairston_14,9,2
Joshua_Hairston_14,10,7
Joshua_Hairston_14,11,6
Joshua_Hairston_14,12,-1
Joshua_Hairston_14,13,1
Joshua_Hairston_14,14,2
Joshua_Hairston_14,15,0
Joshua_Hairston_14,16,2
Joshua_Hairston_14,17,1
Joshua_Hairston_14,18,8
Joshua_Hairston_14,19,2
Joshua_Hairston_14,20,-1
Joshua_Hairston_14,21,1
Joshua_Hairston_14,22,-1
Joshua_Hairston_14,23,-2
Joshua_Hairston_14,24,0
Joshua_Hairston_14,26,2
Joshua_Hairston_14,29,-1
Joshua_Hairston_14,31,4
Joshua_Hairston_14,33,3
Joshua_Hairston_14,34,0
Joshua_Hairston_14,35,1
Joshua_McRoberts_6,1,10
Joshua_McRoberts_6,2,6
Joshua_McRoberts_6,3,4
Joshua_McRoberts_6,4,16
Joshua_McRoberts_6,5,12
Joshua_McRoberts_6,6,8
Joshua_McRoberts_6,7,8
Joshua_McRoberts_6,8,13
Joshua_McRoberts_6,9,11
Joshua_McRoberts_6,10,12
Joshua_McRoberts_6,11,12
Joshua_McRoberts_6,12,23
Joshua_McRoberts_6,13,27
Joshua_McRoberts_6,14,10
Joshua_McRoberts_6,15,6
Joshua_McRoberts_6,16,6
Joshua_McRoberts_6,17,4
Joshua_McRoberts_6,18,7
Joshua_McRoberts_6,19,21
Joshua_McRoberts_6,20,9
Joshua_McRoberts_6,21,17
Joshua_McRoberts_6,22,10
Joshua_McRoberts_6,23,22
Joshua_McRoberts_6,24,5
Joshua_McRoberts_6,25,25
Joshua_McRoberts_6,26,20
Joshua_McRoberts_6,27,15
Joshua_McRoberts_6,28,13
Joshua_McRoberts_6,29,13
Joshua_McRoberts_6,30,8
Joshua_McRoberts_6,31,11
Joshua_McRoberts_6,32,18
Joshua_McRoberts_6,33,19
Joshua_McRoberts_6,34,16
Joshua_McRoberts_6,35,26
Joshua_McRoberts_6,36,13
Joshua_McRoberts_7,1,18
Joshua_McRoberts_7,2,17
Joshua_McRoberts_7,3,19
Joshua_McRoberts_7,4,16
Joshua_McRoberts_7,5,13
Joshua_McRoberts_7,6,26
Joshua_McRoberts_7,7,10
Joshua_McRoberts_7,8,19
Joshua_McRoberts_7,9,11
Joshua_McRoberts_7,10,18
Joshua_McRoberts_7,11,25
Joshua_McRoberts_7,12,25
Joshua_McRoberts_7,13,30
Joshua_McRoberts_7,14,30
Joshua_McRoberts_7,15,17
Joshua_McRoberts_7,16,15
Joshua_McRoberts_7,17,17
Joshua_McRoberts_7,18,19
Joshua_McRoberts_7,19,24
Joshua_McRoberts_7,20,21
Joshua_McRoberts_7,21,30
Joshua_McRoberts_7,22,13
Joshua_McRoberts_7,23,14
Joshua_McRoberts_7,24,14
Joshua_McRoberts_7,25,30
Joshua_McRoberts_7,26,29
Joshua_McRoberts_7,27,10
Joshua_McRoberts_7,28,5
Joshua_McRoberts_7,29,18
Joshua_McRoberts_7,30,14
Joshua_McRoberts_7,31,9
Joshua_McRoberts_7,32,16
Joshua_McRoberts_7,33,32
Junior_Morgan_54,1,0
Junior_Morgan_54,2,0
Junior_Morgan_54,4,3
Junior_Morgan_54,5,0
Junior_Morgan_54,6,9
Junior_Morgan_54,7,2
Junior_Morgan_54,8,4
Junior_Morgan_54,9,3
Junior_Morgan_54,10,15
Junior_Morgan_54,11,10
Junior_Morgan_54,12,12
Junior_Morgan_54,13,15
Junior_Morgan_54,14,10
Junior_Morgan_54,15,14
Junior_Morgan_54,16,1
Junior_Morgan_54,18,8
Junior_Morgan_54,19,12
Junior_Morgan_54,20,7
Junior_Morgan_54,21,8
Junior_Morgan_54,22,0
Junior_Morgan_54,24,-1
Junior_Morgan_54,25,3
Junior_Morgan_54,26,6
Junior_Morgan_54,27,16
Junior_Morgan_54,28,14
Junior_Morgan_55,1,19
Junior_Morgan_55,2,-2
Junior_Morgan_55,3,8
Junior_Morgan_55,4,14
Junior_Morgan_55,5,8
Junior_Morgan_55,6,13
Junior_Morgan_55,7,14
Junior_Morgan_55,8,0
Junior_Morgan_55,9,4
Junior_Morgan_55,10,15
Junior_Morgan_55,11,7
Junior_Morgan_55,12,4
Junior_Morgan_55,13,6
Junior_Morgan_55,14,4
Junior_Morgan_55,15,17
Junior_Morgan_55,16,15
Junior_Morgan_55,17,14
Junior_Morgan_55,18,17
Junior_Morgan_55,19,21
Junior_Morgan_55,20,10
Junior_Morgan_55,21,16
Junior_Morgan_55,22,15
Junior_Morgan_55,23,41
Junior_Morgan_55,24,9
Junior_Morgan_55,25,17
Junior_Morgan_55,26,14
Junior_Morgan_55,27,17
Junior_Morgan_55,28,12
Junior_Morgan_56,1,10
Junior_Morgan_56,2,4
Junior_Morgan_56,3,15
Junior_Morgan_56,4,15
Junior_Morgan_56,5,17
Junior_Morgan_56,6,20
Junior_Morgan_56,7,17
Junior_Morgan_56,8,4
Junior_Morgan_56,9,11
Junior_Morgan_56,10,12
Junior_Morgan_56,11,1
Junior_Morgan_56,12,9
Junior_Morgan_56,13,28
Junior_Morgan_56,14,4
Junior_Morgan_56,15,0
Junior_Morgan_56,16,6
Junior_Morgan_56,17,19
Junior_Morgan_56,18,11
Junior_Morgan_56,19,28
Junior_Morgan_56,20,3
Junior_Morgan_56,21,40
Junior_Morgan_56,22,25
Junior_Morgan_56,23,0
Junior_Morgan_56,24,21
Junior_Morgan_56,25,14
Junior_Morgan_56,26,5
Justin_Caldbeck_99,1,1
Justin_Caldbeck_99,2,1
Justin_Caldbeck_99,3,2
Justin_Caldbeck_99,8,0
Justin_Caldbeck_99,9,-1
Justin_Caldbeck_99,10,-2
Justin_Caldbeck_99,12,4
Justin_Caldbeck_99,14,2
Justin_Caldbeck_99,15,4
Justin_Caldbeck_99,24,0
Justin_Caldbeck_99,25,-1
Justin_Caldbeck_99,27,0
Justin_Caldbeck_99,28,2
Justin_Caldbeck_99,29,-1
Justin_Caldbeck_99,30,2
Justin_Caldbeck_99,31,-1
Justin_Caldbeck_99,33,-3
Justin_Caldbeck_99,34,-1
Justin_Caldbeck_99,35,0
Justin_Robinson_18,1,1
Justin_Robinson_18,5,0
Justin_Robinson_18,6,1
Justin_Robinson_18,10,0
Justin_Robinson_18,11,8
Justin_Robinson_18,13,8
